name,type,status,street,locality,town,county,postcode,website,phone,head_title,head_first_name,head_last_name,head_job_title,religion,gender,phase,opened_date,constituency,urn
New Whittington Community Primary School,Academy sponsor led,Open,London Street,New Whittington,Chesterfield,Derbyshire,S43 2AQ,https://www.learnerstrust.org/nwp,1246450688.0,Miss,Emma,Tooley,,Does not apply,Mixed,Primary,01/04/2017,North East Derbyshire,144012
Da Vinci Academy,Academy sponsor led,Open,St Andrew's View,Breadsall,Derby,Derbyshire,DE21 4ET,www.davinciacademy.co.uk,1332831515.0,Miss,Jayne,Scattergood,Headteacher,,Mixed,Secondary,01/05/2017,Derby North,144066
All Saints CofE Junior School,Academy converter,Open,Hurds Hollow,,Matlock,Derbyshire,DE4 3LA,http://www.allsaintsfed.derbyshire.sch.uk/,1629582913.0,Mr,Ben,O'Connell,Headteacher,Church of England,Mixed,Primary,01/04/2017,Derbyshire Dales,144067
All Saints CofE Infant School,Academy converter,Open,Dimple Road,,Matlock,Derbyshire,DE4 3HX,http://www.allsaintsfed.derbyshire.sch.uk/,1629582913.0,Mr,Ben,O'Connell,Headteacher,Church of England,Mixed,Primary,01/04/2017,Derbyshire Dales,144068
The Pingle Academy,Academy converter,Open,Coronation Street,,Swadlincote,Derbyshire,DE11 0QA,http://www.pingleacademy.com,1283216837.0,Mr,Steven,Hall,Acting Headteacher,,Mixed,Secondary,01/05/2017,South Derbyshire,144069
Eckington Junior School,Academy converter,Open,School Street,Eckington,Sheffield,Derbyshire,S21 4FL,https://www.learnerstrust.org,1246432549.0,Mrs,Yvette,Cherry,Headteacher,Does not apply,Mixed,Primary,01/04/2017,North East Derbyshire,144293
Derwent Primary School,Academy sponsor led,Open,St Mark's Road,,Derby,Derbyshire,DE21 6AL,www.derwentprimary.net,1332346222.0,Mrs,Elizabeth,Burke,,Does not apply,Mixed,Primary,01/06/2017,Derby North,144343
Temple Normanton Junior Academy,Academy sponsor led,Open,Elm Street,Temple Normanton,Chesterfield,Derbyshire,S42 5DW,www.templenormantonacademy.org,1246850389.0,Mrs,Leica,Carter,,Does not apply,Mixed,Primary,01/05/2017,Bolsover,144344
Heritage High School,Academy sponsor led,Open,Boughton Lane,Clowne,Chesterfield,Derbyshire,S43 4QG,,1246810259.0,Ms,Debbie,Elsdon,,Does not apply,Mixed,Secondary,01/04/2017,Bolsover,144391
Pear Tree Community Junior School,Academy sponsor led,Open,Pear Tree Street,,Derby,Derbyshire,DE23 8PN,www.peartreej.derby.sch.uk,1332760610.0,Mrs,Natalie,Bartlett,,Does not apply,Mixed,Primary,01/07/2017,Derby South,144466
Scargill CofE Primary School,Academy sponsor led,Open,Beech Lane,West Hallam,Ilkeston,Derbyshire,DE7 6GU,www.scargill.derbyshire.sch.uk,1159320005.0,Mr,M,Hetherington,,Church of England,Mixed,Primary,01/09/2017,Mid Derbyshire,144467
St George's CofE Primary School,Academy sponsor led,Open,Church Lane,New Mills,High Peak,Derbyshire,SK22 4NP,www.st-georgescofe.co.uk,1663743222.0,Mrs,Sarah,Craig,,Church of England,Mixed,Primary,01/09/2017,High Peak,144468
Granville Academy,Academy converter,Open,Burton Road,Woodville,Swadlincote,Derbyshire,DE11 7JR,http://www.granvilleacademy.co.uk,1283216765.0,Mrs,Michelle,Oliphant,Headteacher,Does not apply,Mixed,Secondary,01/09/2017,South Derbyshire,144533
Ironville and Codnor Park Primary School,Academy sponsor led,Open,Victoria Street,,Ironville,Derbyshire,NG16 5NB,www.ironvillecodnorpark.derbyshire.sch.uk,1773602936.0,Mrs,Jane,Grundy,,Does not apply,Mixed,Primary,01/03/2018,Amber Valley,144607
Breadsall Hill Top Primary School,Academy sponsor led,Open,St Andrew's View,,Derby,Derbyshire,DE21 4ET,BHTP.co.uk,1332341451.0,Mr,Matt,Lawrence,,Does not apply,Mixed,Primary,01/07/2017,Derby North,144624
Cavendish Close Junior Academy,Academy sponsor led,Open,Deborah Drive,Chaddesden,Derby,Derbyshire,DE21 4RJ,www.cavendish.theharmonytrust.org,1332672338.0,Mrs,Michelle,Tague,,Does not apply,Mixed,Primary,01/09/2017,Derby North,144822
Somerlea Park Junior School,Academy sponsor led,Open,Bank Street,Somercotes,Alfreton,Derbyshire,DE55 4JE,www.learnerstrust.org/spj,1773602258.0,Mrs,Daisy,Rizo,,Does not apply,Mixed,Primary,01/09/2017,Amber Valley,144949
Blackfordby St Margaret's Church of England Primary School,Academy sponsor led,Open,Off Main Street,Blackfordby,Swadlincote,Derbyshire,DE11 8AB,www.blackfordbyschool.org/,1283217702.0,Mrs,Hayley,Ryder-Smith,Headteacher,Church of England,Mixed,Primary,01/10/2017,North West Leicestershire,145084
Frederick Gent School,Academy sponsor led,Open,Mansfield Road,South Normanton,Alfreton,Derbyshire,DE55 2ER,https://www.frederickgent.ttct.co.uk/,1773811737.0,Mr,Christopher,Woollard,,Does not apply,Mixed,Secondary,01/11/2017,Bolsover,145109
City of Derby Academy,Academy sponsor led,Open,Farmhouse Road,Sinfin,Derby,Derbyshire,DE24 3AR,www.cityofderbyacademy.org,1332270450.0,Mr,A,Harding,,,Mixed,Secondary,01/09/2017,Derby South,145132
Bolsover Church of England Junior School,Academy sponsor led,Open,Horsehead Lane,Bolsover,Chesterfield,Derbyshire,S44 6XH,www.bolsover-jun.derbyshire.sch.uk,1246822324.0,Mrs,Claire,Bailey,,Church of England,Mixed,Primary,01/11/2017,Bolsover,145233
Dunston Primary and Nursery Academy,Academy sponsor led,Open,Dunston Lane,Newbold,Chesterfield,Derbyshire,S41 8EY,www.dunston.derbyshire.sch.uk,1246450601.0,Mrs,Louise,Parker,Headteacher,Does not apply,Mixed,Primary,01/02/2018,Chesterfield,145250
Street Lane Primary School,Academy converter,Open,Street Lane,Denby,Ripley,Derbyshire,DE5 8NE,www.streetlane.derbyshire.sch.uk/,1773742717.0,Mrs,Natasha,Austin-Cooke,Headteacher,Does not apply,Mixed,Primary,01/05/2018,Amber Valley,145251
Derby Moor Spencer Academy,Academy converter,Open,Moorway Lane,Littleover,Derby,Derbyshire,DE23 2FS,www.derbymoorspencer.org.uk,1332772706.0,Mr,Scott,Doyle,Principal,,Mixed,Secondary,01/01/2018,Derby South,145327
John King Infant Academy,Academy converter,Open,Church Street West,,Pinxton,Derbyshire,NG16 6NB,https://www.pvacademies.co.uk,1773303420.0,Mrs,Anne,Ingle,Headteacher,Does not apply,Mixed,Primary,01/01/2018,Bolsover,145328
John Port Spencer Academy,Academy sponsor led,Open,Main Street,Etwall,Derby,Derbyshire,DE65 6LU,www.johnportspencer.org.uk,1283734111.0,Miss,Laura,O'Leary,,,Mixed,Secondary,01/02/2018,South Derbyshire,145500
Whittington Moor Nursery and Infant Academy,Academy converter,Open,Scarsdale Road,Whittington Moor,Chesterfield,Derbyshire,S41 8NF,www.whittingtonmoor.academy,1246450634.0,Miss,Lauren,Kay,Headteacher,Does not apply,Mixed,Primary,01/03/2018,Chesterfield,145520
Chaddesden Park Primary School,Academy converter,Open,Carson Road,Chaddesden,Derby,Derbyshire,DE21 6JW,https://www.learnerstrust.org/cpp,1332662115.0,Mrs,Helina,Kirkup,Headteacher,Does not apply,Mixed,Primary,01/04/2018,Derby North,145592
St Augustine's CofE Academy,Academy converter,Open,Pipehay Lane,Draycott-in-the-Clay,Ashbourne,Derbyshire,DE6 5BY,www.st-augustines.staffs.sch.uk/,1283820365.0,Mrs,Rebecca,Walker,Executive Co-Headteacher,Church of England,Mixed,Primary,01/04/2018,Burton and Uttoxeter,145682
Alvaston Junior Academy,Academy converter,Open,Elvaston Lane,Alvaston,Derby,Derbyshire,DE24 0PU,www.alvaston.theharmonytrust.org,1332571321.0,Mrs,Christine,Bower,Headteacher,Does not apply,Mixed,Primary,01/09/2018,Derby South,145759
Village Primary Academy,Academy converter,Open,Village Street,Normanton,Derby,Derbyshire,DE23 8DF,www.village.theharmonytrust.org,1332766492.0,Miss,Emma,Luff,Federation Head Teacher,Does not apply,Mixed,Primary,01/05/2018,Derby South,145760
Ash Croft Primary Academy,Academy converter,Open,Deep Dale Lane,Sinfin,Derby,Derbyshire,DE24 3HF,www.ashcroft.theharmonytrust.org,1332764160.0,Miss,Emma,Luff,Headteacher,Does not apply,Mixed,Primary,01/06/2018,Derby South,145806
Cottons Farm Primary Academy,Academy sponsor led,Open,Sheridan Street,Sinfin,Derby,Derbyshire,DE24 9HG,www.cottonsfarm.theharmonytrust.org,1332771370.0,Mrs,Kirsty,Patmore,Executive Headteacher,Does not apply,Mixed,Primary,01/09/2018,Derby South,145982
Bennerley Fields School,Academy special converter,Open,Stratford Street,Cotmanhay,Ilkeston,Derbyshire,DE7 8QZ,www.bennerleyfields.derbyshire.sch.uk,1159326374.0,Mrs,Jennifer,Wright,Headteacher,Does not apply,Mixed,Not applicable,01/08/2018,Erewash,146052
Peak School,Academy special converter,Open,Buxton Road,Chinley,High Peak,Derbyshire,SK23 6ES,http://peakschool.co.uk,1663750324.0,Mrs,Jo,Howarth,Headteacher,Does not apply,Mixed,Not applicable,01/08/2018,High Peak,146053
Esteem Valley Academy,Academy alternative provision converter,Open,Bennerley Avenue,Cotmanhay,Ilkeston,Derbyshire,DE7 8PF,https://www.esteemvalleyacademy.co.uk,1158500820.0,Mr,Kevin,Wildrianne,Headteacher,Does not apply,Mixed,Not applicable,01/12/2018,Erewash,146055
Esteem South Academy,Academy alternative provision converter,Open,Memorial Hall,Main Street,Swadlincote,Derbyshire,DE11 0TW,www.esteemsouth.co.uk,1283550667.0,Mr,Gareth,Allen,Senior Head of Centre,Does not apply,Mixed,Not applicable,01/08/2018,South Derbyshire,146056
Esteem North Academy,Academy alternative provision converter,Open,The Green,Hasland,Chesterfield,Derbyshire,S41 0LN,https://www.esteemnorthacademy.co.uk/,1246237640.0,Mrs,Janine,Dix,Senior Head of Centre,Does not apply,Mixed,Not applicable,01/08/2019,Chesterfield,146057
Holbrook School for Autism,Academy special converter,Open,Portway,,Belper,Derbyshire,DE56 0TE,www.holbrookschoolforautism.co.uk,1332880208.0,Mr,Samuel,Bayliss,Headteacher,Does not apply,Mixed,Not applicable,01/08/2018,Amber Valley,146058
Ashwood Spencer Academy,Academy sponsor led,Open,Amber Street,,Derby,Derbyshire,DE24 8FT,www.ashwoodspencer.co.uk,1332348356.0,Mrs,Paula,Baines-Chambers,,Does not apply,Mixed,Primary,01/11/2018,Derby South,146079
St Joseph's Catholic Voluntary Academy,Academy converter,Open,"St Joseph's , Mill Hill Lane",,Derby,Derbyshire,DE23 6SB,https://www.stjosephsderby.srscmat.co.uk/,1332361660.0,Mrs,Tracey,Churchill,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,Derby South,146104
St Charles Catholic Primary Voluntary Academy,Academy converter,Open,Bosworth Road,Measham,Swadlincote,Derbyshire,DE12 7LQ,www.st-charles.leics.sch.uk,1530270572.0,Ms,Felicity,Knight,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,North West Leicestershire,146105
St Anne's Catholic Voluntary Academy,Academy converter,Open,Lightwood Road,,Buxton,Derbyshire,SK17 7AN,www.stannesbuxton.srscmat.co.uk,129823589.0,Mrs,Julia,Wiggins,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,High Peak,146109
St Margaret's Catholic Voluntary Academy,Academy converter,Open,Glossop Road,Gamesley,Glossop,Derbyshire,SK13 6JH,https://www.assmfederation.srscmat.co.uk/,1457855818.0,Mrs,Grainne,Beaumont,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,High Peak,146113
St Elizabeth's Catholic Voluntary Academy,Academy converter,Open,Matlock Road,,Belper,Derbyshire,DE56 2JD,www.stelizabethsbelper.srscmat.co.uk,1773822278.0,Mrs,Amanda,Clemens,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,Mid Derbyshire,146119
St Thomas More Catholic Voluntary Academy,Academy converter,Open,Palace Fields,,Buxton,Derbyshire,SK17 6AF,www.stthomasmorebuxton.srscmat.co.uk,129823167.0,Mr,David,Redfern,Headteacher,Roman Catholic,Mixed,Secondary,01/09/2018,High Peak,146128
All Saints Catholic Voluntary Academy,Academy converter,Open,Church Street,Old Glossop,Glossop,Derbyshire,SK13 7RJ,https://www.assmfederation.srscmat.co.uk/,1457852756.0,Mrs,Grainne,Beaumont,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,High Peak,146132
St Thomas Catholic Voluntary Academy,Academy converter,Open,Church View,,Ilkeston,Derbyshire,DE7 4LF,https://www.stthomasilkeston.srscmat.co.uk/,1159320550.0,Mr,Michael,Sellors,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,Erewash,146145
Hilton Spencer Academy,Academy converter,Open,Peacroft Lane,Hilton,Derby,Derbyshire,DE65 5GH,www.hiltonspencer.org.uk,1283732334.0,Mr,Gary,Staddon,Headteacher,Does not apply,Mixed,Primary,01/10/2018,Derbyshire Dales,146211
Christ the King Catholic Voluntary Academy,Academy converter,Open,Firs Avenue,,Alfreton,Derbyshire,DE55 7EN,https://www.christthekingalfreton.srscmat.co.uk/,1773832919.0,Headteacher,Megan,Watts,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,Amber Valley,146238
St Alban's Catholic Voluntary Academy,Academy converter,Open,Newstead Avenue,Chaddesden,Derby,Derbyshire,DE21 6NU,www.stalbansderby.srscmat.co.uk,1332673823.0,Mr,Timothy,Brogan,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,Derby North,146253
St Mary's Catholic Voluntary Academy,Academy converter,Open,Longlands Road,New Mills,High Peak,Derbyshire,SK22 3BL,www.stmarysnewmills.srscmat.co.uk,1663742412.0,Mrs,Patricia,Chapman,Headteacher,Roman Catholic,Mixed,Primary,01/09/2018,High Peak,146260
St Charles' Catholic Voluntary Academy,Academy sponsor led,Open,The Carriage Drive,Hadfield,Glossop,Derbyshire,SK13 1PJ,www.st-charles.derbyshire.sch.uk,1457852692.0,Mr,Ian,Bowd,,Roman Catholic,Mixed,Primary,01/09/2018,High Peak,146273
St Mary's Catholic Voluntary Academy,Academy sponsor led,Open,Gladstone Street,,Glossop,Derbyshire,SK13 8NE,www.stmarysglossop.srscmat.co.uk,1457854473.0,Mrs,Bernadette,Quirke,,Roman Catholic,Mixed,Primary,01/09/2018,High Peak,146322
Kirk Hallam Community Academy,Academy converter,Open,Godfrey Drive,Kirk Hallam,Ilkeston,Derbyshire,DE7 4HH,www.kirkhallamacademy.co.uk,1159301522.0,Mr,Chris,Turner,,,Mixed,Secondary,01/09/2018,Erewash,146374
Horsley Woodhouse Primary School,Academy converter,Open,Main Street,Horsley Woodhouse,Ilkeston,Derbyshire,DE7 6AT,www.horsleywoodhouseprimary.co.uk,1332880403.0,Mrs,Parmjit,Atwal,Headteacher,Does not apply,Mixed,Primary,01/01/2019,Amber Valley,146444
Laceyfields Academy,Academy converter,Open,Laceyfields Road,Langley,Heanor,Derbyshire,DE75 7HJ,http://www.laceyfieldsacademy.co.uk,1773712823.0,Miss,Shelley,Rogers,Headteacher,Does not apply,Mixed,Primary,01/01/2019,Amber Valley,146450
Howitt Primary Community School,Academy converter,Open,Holmes Street,,Heanor,Derbyshire,DE75 7FS,www.howittprimary.org.uk/,1773713217.0,Mrs,Lynn,Pilling,Headteacher,Does not apply,Mixed,Primary,01/01/2019,Amber Valley,146454
Longford CofE Primary School,Academy converter,Open,Main Street,Longford,Ashbourne,Derbyshire,DE6 3DR,www.longford.derbyshire.sch.uk,1335330364.0,Mrs,Elise,Piper-Hadfield,Headteacher,Church of England,Mixed,Primary,01/08/2019,Derbyshire Dales,146461
Kilburn Junior School,Academy converter,Open,The Flat,Kilburn,Belper,Derbyshire,DE56 0LA,http://www.kilburnjunior.school/,1332880540.0,Mr,Robert,Hull,Executive Headteacher,Does not apply,Mixed,Primary,01/01/2019,Amber Valley,146471
Homefields Primary School,Academy converter,Open,Parkway,Chellaston,Derby,Derbyshire,DE73 5NY,www.homefields.derby.sch.uk,1332691351.0,Mrs,Deborah,Rollerson,Headteacher,Does not apply,Mixed,Primary,01/07/2019,Derby South,146477
Richardson Endowed Primary School,Academy converter,Open,Main Road,Smalley,Ilkeston,Derbyshire,DE7 6EF,http://www.richardsonendowed.co.uk,1332880317.0,Mrs,Parmjit,Atwal,Headteacher,Does not apply,Mixed,Primary,01/06/2019,Amber Valley,146495
Chellaston Junior School,Academy converter,Open,Maple Drive,Chellaston,Derby,Derbyshire,DE73 6PZ,www.cjs.derby.sch.uk,1332701460.0,Mrs,Lisa,Turner-Rowe,Headteacher,,Mixed,Primary,01/04/2019,Derby South,146500
Loscoe CofE Primary School and Nursery,Academy converter,Open,Church View,Loscoe,Heanor,Derbyshire,DE75 7RT,www.loscoe.derbyshire.sch.uk/,1773713396.0,Mrs,Wendy,Lynam,Headteacher,Church of England,Mixed,Primary,01/11/2018,Amber Valley,146502
Chellaston Infant School,Academy converter,Open,School Lane,Chellaston,Derby,Derbyshire,DE73 6TA,https://www.chellastoni.derby.sch.uk/,1332700298.0,Mrs,Lisa,Turner-Rowe,Headteacher,Does not apply,Mixed,Primary,01/04/2019,Derby South,146507
Heath Primary School,Academy converter,Open,Slack Lane,Heath,Chesterfield,Derbyshire,S44 5RH,http://www.heath.derbyshire.sch.uk/,1246850277.0,Mr,J,Lynch,Headteacher,Does not apply,Mixed,Primary,01/01/2019,Bolsover,146508
Derby St Chad's CofE Nursery and Infant School,Academy converter,Open,Gordon Road,,Derby,Derbyshire,DE23 6WR,www.stchads.derby.sch.uk/,1332345997.0,Ms,Kathryn,Leach,Executive Headteacher,Church of England,Mixed,Primary,01/01/2019,Derby South,146575
Griffe Field Primary School,Academy converter,Open,Grosvenor Drive,Littleover,Derby,Derbyshire,DE23 3UQ,www.griffefield.derby.sch.uk/,1332515718.0,Mrs,Emma,Mitchell,Headteacher,Does not apply,Mixed,Primary,01/01/2019,Derby North,146579
Walton On Trent CofE Primary and Nursery School,Academy converter,Open,Coton Road,Walton-on-Trent,Swadlincote,Derbyshire,DE12 8NL,www.walton-on-trent-primary.co.uk,1283716151.0,Mrs,Leanne,Gaffiney,Headteacher,Church of England,Mixed,Primary,01/01/2019,South Derbyshire,146607
Gamesley Primary School,Academy sponsor led,Open,Grindleford Grove,Gamesley,Glossop,Derbyshire,SK13 6HW,https://gamesleyprimaryschool.com/,1457853721.0,Mrs,Deborah,Meredith,,Does not apply,Mixed,Primary,01/12/2018,High Peak,146665
Arboretum Primary School,Academy converter,Open,Corden Street,,Derby,Derbyshire,DE23 8GP,www.arboretum.derby.sch.uk/,1332291140.0,Mrs,Helen,Phillips,Headteacher,Does not apply,Mixed,Primary,01/02/2019,Derby South,146715
The Green Flying High Academy,Academy sponsor led,Open,13 New Street,South Normanton,Alfreton,Derbyshire,DE55 2BS,www.green.derbyshire.sch.uk,1773811465.0,Miss,Jess,Smith,,Does not apply,Mixed,Primary,01/11/2019,Bolsover,146784
Springfield Primary School,Academy converter,Open,Springfield Primary School,West Road,Derby,Derbyshire,DE21 7AB,http://www.springfield.derby.sch.uk,1332673846.0,Mr,David,Blackwell,Headteacher,Does not apply,Mixed,Primary,01/03/2019,Mid Derbyshire,146839
Borrow Wood Primary School,Academy converter,Open,Arundel Drive,Spondon,Derby,Derbyshire,DE21 7QW,http://www.borrowwood.derby.sch.uk/,1332662826.0,Miss,Zoe,Fletcher,Headteacher,Does not apply,Mixed,Primary,01/03/2019,Mid Derbyshire,146847
Asterdale Primary School,Academy converter,Open,Borrowash Road,Spondon,Derby,Derbyshire,DE21 7PH,www.asterdaleprimaryschool.co.uk/,1332662323.0,Mr,John,O'Leary,Headteacher,Does not apply,Mixed,Primary,01/03/2019,Mid Derbyshire,146855
Beaufort Community Primary School,Academy converter,Open,Hampshire Road,,Derby,Derbyshire,DE21 6BT,www.beaufort.derby.sch.uk/,1332347275.0,Mrs,Kate,Beecroft,Headteacher,Does not apply,Mixed,Primary,01/04/2019,Derby North,146877
Portway Junior School,Academy converter,Open,Robincroft Road,Allestree,Derby,Derbyshire,DE22 2GL,http://www.portwayj.derby.sch.uk,1332550113.0,Miss,Emma,Wilkinson,Headteacher,Does not apply,Mixed,Primary,01/04/2019,Mid Derbyshire,146879
Cherry Tree Hill Primary School,Academy converter,Open,Lime Grove,Chaddesden,Derby,Derbyshire,DE21 6WL,www.cherrytreehillprimary.co.uk,1332673520.0,Mr,Paul,Appleton,Headteacher,Does not apply,Mixed,Primary,01/04/2019,Derby North,146921
Oakwood Junior School,Academy converter,Open,Holbrook Road,Alvaston,Derby,Derbyshire,DE24 0DD,www.oakwoodjuniorschool.co.uk/,1332571231.0,Mrs,CT,Atwal,Headteacher,Does not apply,Mixed,Primary,01/04/2021,Derby South,146938
Holme Hall Primary School,Academy sponsor led,Open,Taddington Road,,Chesterfield,Derbyshire,S40 4RL,,1246237075.0,Ms,Jackie,Littlechilds,,Does not apply,Mixed,Primary,01/04/2019,Chesterfield,146960
Tupton Primary and Nursery Academy,Academy sponsor led,Open,Queen Victoria Road,New Tupton,Chesterfield,Derbyshire,S42 6DY,www.tupton.derbyshire.gov.uk,1246862191.0,Miss,Katherine,Richards,,Does not apply,Mixed,Primary,01/07/2019,North East Derbyshire,147022
Woodthorpe CofE Primary School,Academy converter,Open,Seymour Lane,Woodthorpe,Chesterfield,Derbyshire,S43 3DA,https://www.woodthorpeprimary.org.uk/,1246472584.0,Mr,Matt,Loader,Headteacher,Church of England,Mixed,Primary,01/06/2019,North East Derbyshire,147107
Old Hall Junior School,Academy converter,Open,Old Road,,Chesterfield,Derbyshire,S40 3QR,https://thelearnerstrust.org/old-hall-juniors/,1246273801.0,Miss,Rachel,Davies,Headteacher,Does not apply,Mixed,Primary,01/06/2019,Chesterfield,147118
Brookfield Primary School,Academy converter,Open,The Hollow,Mickleover,Derby,Derbyshire,DE3 0BW,www.learnerstrust.org/bps,1332516459.0,Mrs,Katy,Smith,Headteacher,Does not apply,Mixed,Primary,01/05/2019,Derby North,147119
Walton Holymoorside Primary School,Academy converter,Open,Holymoor Road,Holymoorside,Chesterfield,Derbyshire,S42 7DU,www.thelearnerstrust.org/walton-holymoorside-primary/,1246566502.0,Mr,Ian,Holmes,Headteacher,Does not apply,Mixed,Primary,01/06/2019,North East Derbyshire,147120
Ashgate Croft School,Academy special converter,Open,Ashgate Road,,Chesterfield,Derbyshire,S40 4BN,https://thelearnerstrust.org/ashgate-croft/,1246275111.0,Mrs,Jennifer,Dodds,Headteacher,Does not apply,Mixed,Not applicable,01/06/2019,Chesterfield,147124
Carlyle Infant and Nursery Academy,Academy converter,Open,Carlisle Avenue,Littleover,Derby,Derbyshire,DE23 3ES,www.carlyle.theharmonytrust.org,1332760369.0,Mrs,Sarah,Curtis,Headteacher,Does not apply,Mixed,Primary,01/08/2019,Derby South,147125
St Andrew's Academy,Academy special converter,Open,St Andrew's View,Breadsall Hilltop,Derby,Derbyshire,DE21 4EW,www.standrewsacademy.co.uk,1332832746.0,Mr,David,Braybrooke,Headteacher,Does not apply,Mixed,Not applicable,01/09/2019,Derby North,147132
St Clare's School,Academy special converter,Open,Rough Heanor Road,Mickleover,Derby,Derbyshire,DE3 9AZ,https://stclaresschool.co.uk/,1332511757.0,Miss,Laura,Russell,Headteacher,Does not apply,Mixed,Not applicable,01/08/2019,Derby North,147137
St Martins School,Academy special converter,Open,The Derwent Campus,Bracknell Drive,Derby,Derbyshire,DE24 0BT,https://www.stmartinsschoolderby.co.uk/,1332571151.0,Mrs,Sabrina,Hobbs,Headteacher,Does not apply,Mixed,Not applicable,01/05/2020,Derby South,147143
Westfield Infant School,Academy converter,Open,Vincent Crescent,Brampton,Chesterfield,Derbyshire,S40 3NW,www.learnerstrust.org/wis,1246566124.0,Mr,Adrian,Whitham,Headteacher,Does not apply,Mixed,Primary,01/06/2019,Chesterfield,147144
Glossopdale School and Sixth Form,Academy sponsor led,Open,Newshaw Lane,Hadfield,Glossop,Derbyshire,SK13 2DA,https://www.glossopdaleschool.org.uk,1457862336.0,Ms,Kate,Smith,,Does not apply,Mixed,Secondary,01/12/2020,High Peak,147157
Hackwood Primary Academy,Free schools,Open,240 Starflower Way,,Derby,Derbyshire,DE3 0FD,www.hackwood.theharmonytrust.org,1332985466.0,Principal,Forid,Miah,,,Mixed,Primary,02/09/2019,Derby North,147307
Kensington Junior Academy,Academy converter,Open,St John's Road,,Ilkeston,Derbyshire,DE7 5PA,www.kensingtonjunioracademy.co.uk,1159322920.0,Mr,Carl,Oakland,Headteacher,Does not apply,Mixed,Primary,01/08/2019,Erewash,147359
Church Gresley Infant and Nursery School,Academy converter,Open,Pennine Way,Church Gresley,Swadlincote,Derbyshire,DE11 9EY,http://www.cginschool.co.uk,1283217357.0,Mrs,Jo,Cripps,Co-Headteacher,Does not apply,Mixed,Primary,01/09/2019,South Derbyshire,147398
Ravensdale Junior School,Academy converter,Open,Devonshire Drive,Mickleover,Derby,Derbyshire,DE3 9EY,www.ravensdalej.derby.sch.uk,1332512373.0,Ms,Kimberley,Bayliss,Headteacher,Does not apply,Mixed,Primary,01/09/2019,Derby North,147399
Springwell Community College,Academy converter,Open,Middlecroft Road,Staveley,Chesterfield,Derbyshire,S43 3NQ,www.springwell.ttct.co.uk,1246473873.0,Mr,Ian,Wingfield,Headteacher,Does not apply,Mixed,Secondary,01/03/2020,Chesterfield,147400
St Werburgh's CofE Primary School,Academy converter,Open,Church Street,Spondon,Derby,Derbyshire,DE21 7LL,www.stwerburghs.co.uk/,1332673827.0,Mrs,Rachael,Dean,Headteacher,Church of England,Mixed,Primary,01/10/2019,Mid Derbyshire,147490
Ivy House School,Academy special converter,Open,Moorway Lane,Littleover,Derby,Derbyshire,DE23 2FS,www.ivyhouse.derby.sch.uk,1332777920.0,Mr,George,Turner,Headteacher,Does not apply,Mixed,Not applicable,01/10/2019,Derby South,147491
North Wingfield Primary and Nursery Academy,Academy converter,Open,80 Chesterfield Road,North Wingfield,,Derbyshire,S42 5LE,www.northwingfield.derbyshire.sch.uk/,1246851176.0,Mrs,Rachael,Peacock,Headteacher,Does not apply,Mixed,Primary,01/03/2020,North East Derbyshire,147514
Hope Valley College,Academy sponsor led,Open,Castleton Road,,Hope Valley,Derbyshire,S33 6SD,www.hopevalley-chorustrust.org,1433620555.0,Mrs,Debbie,Petts,,,Mixed,Secondary,01/09/2019,High Peak,147533
St Giles' Spencer Academy,Academy special converter,Open,Hampshire Road,Chaddesden,Derby,Derbyshire,DE21 6BT,www.stgilesspencer.org.uk,1332343039.0,Mrs,Kim,Smith,Headteacher,Does not apply,Mixed,Not applicable,01/11/2019,Derby North,147558
Lawn Primary School,Academy converter,Open,Norbury Close,Allestree,Derby,Derbyshire,DE22 2QR,http://www.lawn.derby.sch.uk,1332550178.0,Mrs,Karen,Hambleton,Headteacher,Does not apply,Mixed,Primary,01/12/2019,Mid Derbyshire,147624
Stubbin Wood School,Academy special converter,Open,Common Lane,Shirebrook,Mansfield,Derbyshire,NG20 8QF,www.stubbinwood.teameducation.org,1623742795.0,Mr,Mark,Fairbrother (Interim Principal),Headteacher,Does not apply,Mixed,Not applicable,01/06/2020,Bolsover,147627
St Peter's Church of England Aided Junior School,Academy sponsor led,Open,Thornhill Road,Littleover,Derby,Derbyshire,DE23 6FZ,www.stpetersschoolderby.co.uk,1332767158.0,Mr,Frazer,Smith,,Church of England,Mixed,Primary,01/03/2020,Derby North,147725
Chaucer Infant School,Academy converter,Open,Cantelupe Road,,Ilkeston,Derbyshire,DE7 5LN,https://www.chaucer-inf.derbyshire.sch.uk/,1159325629.0,Miss,Daisy,Dawley,Headteacher,Does not apply,Mixed,Primary,01/05/2020,Erewash,147747
